uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,16
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,12
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,16
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,14
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,42
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,38
MA,PNEUMONIA,IGNORADO,"90 - 99",M,2
MA,PNEUMONIA,OUTRO,"90 - 99",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,4
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,2
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,24
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,16
MA,SRAG,DOMICILIO,"90 - 99",F,1
MA,SRAG,HOSPITAL,"90 - 99",M,1
MG,OUTRAS,DOMICILIO,"90 - 99",F,767
MG,OUTRAS,DOMICILIO,"90 - 99",M,402
MG,OUTRAS,HOSPITAL,"90 - 99",F,891
MG,OUTRAS,HOSPITAL,"90 - 99",M,522
MG,OUTRAS,IGNORADO,"90 - 99",F,13
MG,OUTRAS,IGNORADO,"90 - 99",I,9
MG,OUTRAS,IGNORADO,"90 - 99",M,11
MG,OUTRAS,OUTRO,"90 - 99",F,50
MG,OUTRAS,OUTRO,"90 - 99",M,29
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,94
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,56
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,10
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,5
MG,COVID,DOMICILIO,"90 - 99",F,3
MG,COVID,HOSPITAL,"90 - 99",F,30
MG,COVID,HOSPITAL,"90 - 99",M,19
MG,COVID,OUTRO,"90 - 99",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,19
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,10
MG,INDETERMINADA,HOSPITAL,"90 - 99",F,9
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,4
MG,INDETERMINADA,IGNORADO,"90 - 99",I,3
MG,INDETERMINADA,OUTRO,"90 - 99",F,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,74
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,38
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,214
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,110
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,6
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",I,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,21
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
MG,PNEUMONIA,DOMICILIO,"90 - 99",F,102
MG,PNEUMONIA,DOMICILIO,"90 - 99",M,54
MG,PNEUMONIA,HOSPITAL,"90 - 99",F,962
MG,PNEUMONIA,HOSPITAL,"90 - 99",M,658
MG,PNEUMONIA,IGNORADO,"90 - 99",F,10
MG,PNEUMONIA,IGNORADO,"90 - 99",M,12
MG,PNEUMONIA,OUTRO,"90 - 99",F,12
MG,PNEUMONIA,OUTRO,"90 - 99",M,7
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,71
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,42
MG,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
MG,SEPTICEMIA,DOMICILIO,"90 - 99",F,35
MG,SEPTICEMIA,DOMICILIO,"90 - 99",M,11
MG,SEPTICEMIA,HOSPITAL,"90 - 99",F,529
MG,SEPTICEMIA,HOSPITAL,"90 - 99",M,282
MG,SEPTICEMIA,IGNORADO,"90 - 99",F,6
MG,SEPTICEMIA,IGNORADO,"90 - 99",I,3
MG,SEPTICEMIA,IGNORADO,"90 - 99",M,3
MG,SEPTICEMIA,OUTRO,"90 - 99",F,9
MG,SEPTICEMIA,OUTRO,"90 - 99",M,3
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,52
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,26
MG,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
MG,SRAG,DOMICILIO,"90 - 99",F,1
MG,SRAG,DOMICILIO,"90 - 99",M,2
MG,SRAG,HOSPITAL,"90 - 99",F,9
MG,SRAG,IGNORADO,"90 - 99",F,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MS,OUTRAS,DOMICILIO,"90 - 99",F,63
MS,OUTRAS,DOMICILIO,"90 - 99",M,43
MS,OUTRAS,HOSPITAL,"90 - 99",F,53
MS,OUTRAS,HOSPITAL,"90 - 99",I,1
MS,OUTRAS,HOSPITAL,"90 - 99",M,54
MS,OUTRAS,OUTRO,"90 - 99",F,2
MS,OUTRAS,OUTRO,"90 - 99",M,1
MS,OUTRAS,POSTO_SAUDE,"90 - 99",F,1
MS,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
MS,COVID,HOSPITAL,"90 - 99",F,5
MS,COVID,HOSPITAL,"90 - 99",M,2
MS,INDETERMINADA,DOMICILIO,"90 - 99",F,3
MS,INDETERMINADA,HOSPITAL,"90 - 99",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,9
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,7
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,14
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,11
MS,PNEUMONIA,DOMICILIO,"90 - 99",F,6
MS,PNEUMONIA,DOMICILIO,"90 - 99",M,5
MS,PNEUMONIA,HOSPITAL,"90 - 99",F,84
MS,PNEUMONIA,HOSPITAL,"90 - 99",M,91
MS,PNEUMONIA,POSTO_SAUDE,"90 - 99",F,1
MS,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
MS,SEPTICEMIA,HOSPITAL,"90 - 99",F,46
MS,SEPTICEMIA,HOSPITAL,"90 - 99",M,25
MT,OUTRAS,DOMICILIO,"90 - 99",F,34
MT,OUTRAS,DOMICILIO,"90 - 99",M,34
MT,OUTRAS,HOSPITAL,"90 - 99",F,46
MT,OUTRAS,HOSPITAL,"90 - 99",M,34
MT,OUTRAS,IGNORADO,"90 - 99",F,30
MT,OUTRAS,IGNORADO,"90 - 99",M,18
MT,OUTRAS,OUTRO,"90 - 99",F,15
MT,OUTRAS,OUTRO,"90 - 99",M,7
MT,COVID,HOSPITAL,"90 - 99",F,1
MT,COVID,HOSPITAL,"90 - 99",M,4
MT,COVID,IGNORADO,"90 - 99",F,1
MT,INDETERMINADA,OUTRO,"90 - 99",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,16
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,8
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,5
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
MT,PNEUMONIA,DOMICILIO,"90 - 99",F,1
MT,PNEUMONIA,DOMICILIO,"90 - 99",M,3
MT,PNEUMONIA,HOSPITAL,"90 - 99",F,33
MT,PNEUMONIA,HOSPITAL,"90 - 99",M,37
MT,PNEUMONIA,IGNORADO,"90 - 99",F,14
MT,PNEUMONIA,IGNORADO,"90 - 99",M,10
MT,PNEUMONIA,OUTRO,"90 - 99",F,4
MT,PNEUMONIA,OUTRO,"90 - 99",M,5
MT,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MT,SEPTICEMIA,DOMICILIO,"90 - 99",M,1
MT,SEPTICEMIA,HOSPITAL,"90 - 99",F,12
MT,SEPTICEMIA,HOSPITAL,"90 - 99",M,9
MT,SEPTICEMIA,IGNORADO,"90 - 99",F,9
MT,SEPTICEMIA,IGNORADO,"90 - 99",M,7
MT,SEPTICEMIA,OUTRO,"90 - 99",F,2
MT,SEPTICEMIA,OUTRO,"90 - 99",M,1
MT,SRAG,DOMICILIO,"90 - 99",F,1
PA,OUTRAS,DOMICILIO,"90 - 99",F,100
PA,OUTRAS,DOMICILIO,"90 - 99",M,76
PA,OUTRAS,HOSPITAL,"90 - 99",F,56
PA,OUTRAS,HOSPITAL,"90 - 99",M,37
PA,OUTRAS,IGNORADO,"90 - 99",F,4
PA,OUTRAS,OUTRO,"90 - 99",F,3
PA,OUTRAS,OUTRO,"90 - 99",M,3
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PA,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PA,COVID,DOMICILIO,"90 - 99",M,1
PA,COVID,HOSPITAL,"90 - 99",F,3
PA,INDETERMINADA,DOMICILIO,"90 - 99",F,6
PA,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PA,INDETERMINADA,IGNORADO,"90 - 99",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,11
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,11
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,28
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,23
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
PA,PNEUMONIA,DOMICILIO,"90 - 99",F,20
PA,PNEUMONIA,DOMICILIO,"90 - 99",M,15
PA,PNEUMONIA,HOSPITAL,"90 - 99",F,127
PA,PNEUMONIA,HOSPITAL,"90 - 99",M,88
PA,PNEUMONIA,OUTRO,"90 - 99",F,3
PA,PNEUMONIA,OUTRO,"90 - 99",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,11
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
PA,SEPTICEMIA,DOMICILIO,"90 - 99",F,6
PA,SEPTICEMIA,DOMICILIO,"90 - 99",M,8
PA,SEPTICEMIA,HOSPITAL,"90 - 99",F,47
PA,SEPTICEMIA,HOSPITAL,"90 - 99",M,20
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PA,SRAG,HOSPITAL,"90 - 99",F,2
PB,OUTRAS,DOMICILIO,"90 - 99",F,195
PB,OUTRAS,DOMICILIO,"90 - 99",M,112
PB,OUTRAS,HOSPITAL,"90 - 99",F,90
PB,OUTRAS,HOSPITAL,"90 - 99",M,47
PB,OUTRAS,IGNORADO,"90 - 99",F,2
PB,OUTRAS,OUTRO,"90 - 99",F,7
PB,OUTRAS,OUTRO,"90 - 99",M,6
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PB,OUTRAS,VIA_PUBLICA,"90 - 99",F,3
PB,COVID,DOMICILIO,"90 - 99",F,1
PB,COVID,HOSPITAL,"90 - 99",F,3
PB,COVID,HOSPITAL,"90 - 99",M,5
PB,INDETERMINADA,DOMICILIO,"90 - 99",F,3
PB,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,16
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,11
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,34
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
PB,PNEUMONIA,DOMICILIO,"90 - 99",F,40
PB,PNEUMONIA,DOMICILIO,"90 - 99",M,18
PB,PNEUMONIA,HOSPITAL,"90 - 99",F,167
PB,PNEUMONIA,HOSPITAL,"90 - 99",M,110
PB,PNEUMONIA,IGNORADO,"90 - 99",F,1
PB,PNEUMONIA,IGNORADO,"90 - 99",M,1
PB,PNEUMONIA,OUTRO,"90 - 99",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PB,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
PB,SEPTICEMIA,DOMICILIO,"90 - 99",F,14
PB,SEPTICEMIA,DOMICILIO,"90 - 99",M,11
PB,SEPTICEMIA,HOSPITAL,"90 - 99",F,120
PB,SEPTICEMIA,HOSPITAL,"90 - 99",M,58
PB,SEPTICEMIA,OUTRO,"90 - 99",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PB,SRAG,HOSPITAL,"90 - 99",F,3
PB,SRAG,HOSPITAL,"90 - 99",M,1
PE,OUTRAS,DOMICILIO,"90 - 99",F,290
PE,OUTRAS,DOMICILIO,"90 - 99",M,164
PE,OUTRAS,HOSPITAL,"90 - 99",F,271
PE,OUTRAS,HOSPITAL,"90 - 99",M,130
PE,OUTRAS,IGNORADO,"90 - 99",F,3
PE,OUTRAS,IGNORADO,"90 - 99",M,1
PE,OUTRAS,OUTRO,"90 - 99",F,12
PE,OUTRAS,OUTRO,"90 - 99",M,3
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,22
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,9
PE,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
PE,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
PE,COVID,HOSPITAL,"90 - 99",F,9
PE,COVID,HOSPITAL,"90 - 99",M,3
PE,INDETERMINADA,DOMICILIO,"90 - 99",F,6
PE,INDETERMINADA,DOMICILIO,"90 - 99",M,5
PE,INDETERMINADA,HOSPITAL,"90 - 99",F,2
PE,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,44
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,29
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,73
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,29
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
PE,PNEUMONIA,DOMICILIO,"90 - 99",F,71
PE,PNEUMONIA,DOMICILIO,"90 - 99",M,31
PE,PNEUMONIA,HOSPITAL,"90 - 99",F,198
PE,PNEUMONIA,HOSPITAL,"90 - 99",M,133
PE,PNEUMONIA,IGNORADO,"90 - 99",F,1
PE,PNEUMONIA,IGNORADO,"90 - 99",M,2
PE,PNEUMONIA,OUTRO,"90 - 99",F,3
PE,PNEUMONIA,OUTRO,"90 - 99",M,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PE,SEPTICEMIA,DOMICILIO,"90 - 99",F,38
PE,SEPTICEMIA,DOMICILIO,"90 - 99",M,23
PE,SEPTICEMIA,HOSPITAL,"90 - 99",F,286
PE,SEPTICEMIA,HOSPITAL,"90 - 99",M,125
PE,SEPTICEMIA,IGNORADO,"90 - 99",F,1
PE,SEPTICEMIA,IGNORADO,"90 - 99",M,1
PE,SEPTICEMIA,OUTRO,"90 - 99",F,5
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,16
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
PE,SRAG,DOMICILIO,"90 - 99",F,1
PE,SRAG,HOSPITAL,"90 - 99",F,5
PE,SRAG,HOSPITAL,"90 - 99",M,2
PI,OUTRAS,DOMICILIO,"90 - 99",F,70
PI,OUTRAS,DOMICILIO,"90 - 99",M,72
PI,OUTRAS,HOSPITAL,"90 - 99",F,30
PI,OUTRAS,HOSPITAL,"90 - 99",M,35
PI,OUTRAS,OUTRO,"90 - 99",F,4
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
PI,COVID,HOSPITAL,"90 - 99",F,1
PI,COVID,HOSPITAL,"90 - 99",M,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",F,1
PI,INDETERMINADA,DOMICILIO,"90 - 99",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,14
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,20
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,9
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,11
PI,PNEUMONIA,DOMICILIO,"90 - 99",F,11
PI,PNEUMONIA,DOMICILIO,"90 - 99",M,14
PI,PNEUMONIA,HOSPITAL,"90 - 99",F,38
PI,PNEUMONIA,HOSPITAL,"90 - 99",M,38
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
PI,SEPTICEMIA,DOMICILIO,"90 - 99",F,3
PI,SEPTICEMIA,DOMICILIO,"90 - 99",M,3
PI,SEPTICEMIA,HOSPITAL,"90 - 99",F,19
PI,SEPTICEMIA,HOSPITAL,"90 - 99",M,13
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
PI,SRAG,DOMICILIO,"90 - 99",M,1
PI,SRAG,HOSPITAL,"90 - 99",F,1
PI,SRAG,HOSPITAL,"90 - 99",M,1
PR,OUTRAS,DOMICILIO,"90 - 99",F,391
PR,OUTRAS,DOMICILIO,"90 - 99",M,185
PR,OUTRAS,HOSPITAL,"90 - 99",F,379
PR,OUTRAS,HOSPITAL,"90 - 99",M,220
PR,OUTRAS,OUTRO,"90 - 99",F,31
PR,OUTRAS,OUTRO,"90 - 99",M,7
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,17
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,13
PR,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
PR,COVID,DOMICILIO,"90 - 99",M,1
PR,COVID,HOSPITAL,"90 - 99",F,18
PR,COVID,HOSPITAL,"90 - 99",M,11
PR,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,INDETERMINADA,DOMICILIO,"90 - 99",F,11
PR,INDETERMINADA,DOMICILIO,"90 - 99",M,4
PR,INDETERMINADA,HOSPITAL,"90 - 99",F,1
PR,INDETERMINADA,HOSPITAL,"90 - 99",M,1
PR,INDETERMINADA,OUTRO,"90 - 99",M,1
PR,INDETERMINADA,VIA_PUBLICA,"90 - 99",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,27
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,16
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,87
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,38
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PR,PNEUMONIA,DOMICILIO,"90 - 99",F,31
PR,PNEUMONIA,DOMICILIO,"90 - 99",M,23
PR,PNEUMONIA,HOSPITAL,"90 - 99",F,417
PR,PNEUMONIA,HOSPITAL,"90 - 99",M,253
PR,PNEUMONIA,OUTRO,"90 - 99",F,9
PR,PNEUMONIA,OUTRO,"90 - 99",M,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,13
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
PR,PNEUMONIA,VIA_PUBLICA,"90 - 99",F,1
PR,SEPTICEMIA,DOMICILIO,"90 - 99",F,16
PR,SEPTICEMIA,DOMICILIO,"90 - 99",M,5
PR,SEPTICEMIA,HOSPITAL,"90 - 99",F,257
PR,SEPTICEMIA,HOSPITAL,"90 - 99",M,110
PR,SEPTICEMIA,OUTRO,"90 - 99",F,5
PR,SEPTICEMIA,OUTRO,"90 - 99",M,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,8
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
PR,SRAG,DOMICILIO,"90 - 99",F,1
PR,SRAG,HOSPITAL,"90 - 99",F,5
PR,SRAG,HOSPITAL,"90 - 99",M,2
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
PR,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,OUTRAS,DOMICILIO,"90 - 99",F,650
RJ,OUTRAS,DOMICILIO,"90 - 99",M,262
RJ,OUTRAS,HOSPITAL,"90 - 99",F,793
RJ,OUTRAS,HOSPITAL,"90 - 99",M,391
RJ,OUTRAS,IGNORADO,"90 - 99",F,6
RJ,OUTRAS,IGNORADO,"90 - 99",M,3
RJ,OUTRAS,OUTRO,"90 - 99",F,33
RJ,OUTRAS,OUTRO,"90 - 99",M,10
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,246
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,85
RJ,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
RJ,COVID,HOSPITAL,"90 - 99",F,26
RJ,COVID,HOSPITAL,"90 - 99",M,14
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
RJ,INDETERMINADA,DOMICILIO,"90 - 99",F,20
RJ,INDETERMINADA,DOMICILIO,"90 - 99",M,7
RJ,INDETERMINADA,HOSPITAL,"90 - 99",F,10
RJ,INDETERMINADA,HOSPITAL,"90 - 99",M,3
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,55
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,14
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,148
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,55
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,4
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,37
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
RJ,PNEUMONIA,DOMICILIO,"90 - 99",F,42
RJ,PNEUMONIA,DOMICILIO,"90 - 99",M,27
RJ,PNEUMONIA,HOSPITAL,"90 - 99",F,877
RJ,PNEUMONIA,HOSPITAL,"90 - 99",M,420
RJ,PNEUMONIA,OUTRO,"90 - 99",F,2
RJ,PNEUMONIA,OUTRO,"90 - 99",M,3
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,139
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,64
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",F,27
RJ,SEPTICEMIA,DOMICILIO,"90 - 99",M,4
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",F,701
RJ,SEPTICEMIA,HOSPITAL,"90 - 99",M,265
RJ,SEPTICEMIA,OUTRO,"90 - 99",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,118
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,29
RJ,SRAG,DOMICILIO,"90 - 99",F,1
RJ,SRAG,HOSPITAL,"90 - 99",F,7
RJ,SRAG,HOSPITAL,"90 - 99",M,2
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
RN,OUTRAS,DOMICILIO,"90 - 99",F,85
RN,OUTRAS,DOMICILIO,"90 - 99",M,53
RN,OUTRAS,HOSPITAL,"90 - 99",F,72
RN,OUTRAS,HOSPITAL,"90 - 99",M,41
RN,OUTRAS,IGNORADO,"90 - 99",M,1
RN,OUTRAS,OUTRO,"90 - 99",F,2
RN,OUTRAS,OUTRO,"90 - 99",M,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,5
RN,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
RN,COVID,HOSPITAL,"90 - 99",F,2
RN,COVID,HOSPITAL,"90 - 99",M,1
RN,INDETERMINADA,DOMICILIO,"90 - 99",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,22
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,4
